,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,SALES_PRICE,price_per_sqft
2401,KK Nagar,2345.0,4.0,2.0,133.55,5695.095948827293
2402,KK Nagar,2416.0,4.0,2.0,196.35,8127.069536423841
2403,KK Nagar,1881.0,3.0,2.0,126.67,6734.18394471026
2404,KK Nagar,1536.0,2.0,1.0,87.2,5677.083333333333
2405,KK Nagar,2224.0,4.0,2.0,121.97,5484.262589928057
2406,KK Nagar,1764.0,2.0,1.0,109.51,6208.049886621316
2407,KK Nagar,1869.0,3.0,2.0,111.9,5987.158908507223
2408,KK Nagar,2242.0,4.0,2.0,135.47,6042.372881355932
2409,KK Nagar,1708.0,2.0,1.0,135.02,7905.152224824357
2410,KK Nagar,1583.0,2.0,1.0,108.49,6853.442830069488
2411,KK Nagar,1501.0,2.0,1.0,91.55,6099.267155229847
2412,KK Nagar,1460.0,2.0,1.0,92.13,6310.273972602739
2413,KK Nagar,2162.0,3.0,2.0,172.49,7978.260869565217
2414,KK Nagar,2237.0,4.0,2.0,121.83,5446.133214126062
2415,KK Nagar,1707.0,2.0,1.0,97.37,5704.159343878149
2416,KK Nagar,2481.0,4.0,2.0,142.76,5754.1313986295845
2417,KK Nagar,2314.0,4.0,2.0,141.59,6118.841832324978
2418,KK Nagar,1344.0,2.0,1.0,89.91,6689.732142857143
2419,KK Nagar,1952.0,3.0,2.0,111.49,5711.577868852459
2420,KK Nagar,1625.0,2.0,1.0,99.03,6094.153846153846
2421,KK Nagar,2254.0,4.0,2.0,124.28,5513.753327417924
2422,KK Nagar,2219.0,3.0,2.0,174.5,7863.902658855341
2423,KK Nagar,1418.0,2.0,1.0,88.79,6261.63610719323
2424,KK Nagar,1731.0,2.0,1.0,112.71,6511.265164644714
2425,KK Nagar,2386.0,4.0,2.0,129.41,5423.721709974853
2426,KK Nagar,1571.0,2.0,1.0,116.49,7415.02227880331
2427,KK Nagar,2389.0,4.0,2.0,184.03,7703.223105902051
2428,KK Nagar,1483.0,2.0,1.0,87.57,5904.922454484154
2429,KK Nagar,2347.0,4.0,2.0,128.86,5490.413293566256
2430,KK Nagar,1816.0,3.0,2.0,107.64,5927.312775330396
2431,KK Nagar,2227.0,4.0,2.0,123.35,5538.841490794791
2432,KK Nagar,2149.0,3.0,2.0,118.4,5509.539320614239
2433,KK Nagar,1366.0,2.0,1.0,98.08,7180.0878477306005
2434,KK Nagar,2287.0,4.0,2.0,123.4,5395.714910362921
2435,KK Nagar,1389.0,2.0,1.0,96.3,6933.04535637149
2436,KK Nagar,1373.0,2.0,1.0,86.39,6292.0611798980335
2437,KK Nagar,2064.0,3.0,2.0,164.98,7993.217054263565
2438,KK Nagar,1653.0,2.0,1.0,107.94,6529.94555353902
2439,KK Nagar,1722.0,2.0,1.0,97.96,5688.734030197445
2440,KK Nagar,1741.0,2.0,1.0,104.58,6006.89259046525
2441,KK Nagar,1778.0,3.0,2.0,105.67,5943.194600674916
2442,KK Nagar,1485.0,2.0,1.0,81.95,5518.518518518518
2443,KK Nagar,2177.0,3.0,2.0,135.53,6225.539733578319
2444,KK Nagar,2088.0,3.0,2.0,128.8,6168.582375478928
2445,KK Nagar,1308.0,1.0,1.0,91.69,7009.938837920489
2446,KK Nagar,2158.0,3.0,2.0,131.54,6095.45875810936
2447,KK Nagar,1729.0,2.0,1.0,106.44,6156.159629843841
2448,KK Nagar,1587.0,2.0,1.0,89.84,5660.995589161941
2449,KK Nagar,2255.0,4.0,2.0,169.82,7530.820399113082
2450,KK Nagar,1904.0,3.0,2.0,107.82,5662.81512605042
2451,KK Nagar,1369.0,2.0,1.0,91.04,6650.109569028488
2452,KK Nagar,1771.0,2.0,1.0,110.9,6261.998870694523
2453,KK Nagar,1636.0,2.0,1.0,100.56,6146.699266503668
2454,KK Nagar,1868.0,3.0,2.0,113.48,6074.9464668094215
2455,KK Nagar,2365.0,4.0,2.0,129.25,5465.116279069767
2456,KK Nagar,2145.0,3.0,2.0,173.57,8091.841491841492
2457,KK Nagar,2292.0,4.0,2.0,129.46,5648.342059336824
2458,KK Nagar,2068.0,3.0,2.0,127.11,6146.51837524178
2459,KK Nagar,1527.0,2.0,1.0,100.08,6554.027504911592
2460,KK Nagar,2038.0,3.0,2.0,165.93,8141.80569185476
2461,KK Nagar,1512.0,2.0,1.0,94.79,6269.179894179894
2462,KK Nagar,1566.0,2.0,1.0,103.63,6617.49680715198
2463,KK Nagar,2495.0,4.0,2.0,140.93,5648.496993987976
2464,KK Nagar,2471.0,4.0,2.0,192.4,7786.3213273978145
2465,KK Nagar,2070.0,3.0,2.0,117.72,5686.95652173913
2466,KK Nagar,2321.0,4.0,2.0,127.56,5495.90693666523
2467,KK Nagar,1602.0,2.0,1.0,96.52,6024.968789013733
2468,KK Nagar,2092.0,3.0,2.0,123.65,5910.611854684513
2469,KK Nagar,1304.0,1.0,1.0,87.18,6685.582822085889
2470,KK Nagar,1476.0,2.0,1.0,90.73,6147.018970189702
2471,KK Nagar,1640.0,2.0,1.0,97.22,5928.048780487805
2472,KK Nagar,1890.0,3.0,2.0,120.63,6382.539682539683
2473,KK Nagar,1758.0,2.0,1.0,104.55,5947.098976109215
2474,KK Nagar,2148.0,3.0,2.0,163.84,7627.56052141527
2475,KK Nagar,1323.0,1.0,1.0,87.8,6636.432350718065
2476,KK Nagar,1407.0,2.0,1.0,94.52,6717.839374555792
2477,KK Nagar,2234.0,4.0,2.0,145.17,6498.209489704565
2478,KK Nagar,1305.0,1.0,1.0,88.12,6752.490421455938
2479,KK Nagar,1634.0,2.0,1.0,97.37,5958.996328029376
2480,KK Nagar,1778.0,3.0,2.0,111.78,6286.839145106862
2481,KK Nagar,1901.0,3.0,2.0,110.95,5836.401893740137
2482,KK Nagar,2019.0,3.0,2.0,114.69,5680.534918276375
2483,KK Nagar,1586.0,2.0,1.0,103.74,6540.983606557377
2484,KK Nagar,2074.0,3.0,2.0,155.47,7496.142719382835
2485,KK Nagar,2260.0,4.0,2.0,122.24,5408.849557522124
2486,KK Nagar,1317.0,1.0,1.0,76.4,5801.063022019743
2487,KK Nagar,1820.0,3.0,2.0,111.32,6116.483516483517
2488,KK Nagar,2289.0,4.0,2.0,129.43,5654.434250764526
2489,KK Nagar,1622.0,2.0,1.0,97.72,6024.660912453761
2490,KK Nagar,1869.0,3.0,2.0,129.59,6933.654360620652
2491,KK Nagar,1940.0,3.0,2.0,124.29,6406.701030927835
2492,KK Nagar,1819.0,3.0,2.0,100.34,5516.217702034085
2493,KK Nagar,1820.0,3.0,2.0,145.3,7983.516483516484
2494,KK Nagar,2252.0,4.0,2.0,136.73,6071.4920071047945
2495,KK Nagar,1898.0,3.0,2.0,106.87,5630.663856691254
2496,KK Nagar,1759.0,2.0,1.0,125.35,7126.208072768619
2497,KK Nagar,1445.0,2.0,1.0,107.88,7465.743944636678
2498,KK Nagar,2242.0,4.0,2.0,128.16,5716.3247100802855
2499,KK Nagar,2284.0,4.0,2.0,175.93,7702.714535901927
2500,KK Nagar,1591.0,2.0,1.0,94.04,5910.747957259585
2501,KK Nagar,2015.0,3.0,2.0,156.67,7775.186104218361
2502,KK Nagar,1503.0,2.0,1.0,83.23,5537.591483699268
2503,KK Nagar,1333.0,2.0,1.0,97.09,7283.570892723181
2504,KK Nagar,1344.0,2.0,1.0,89.9,6688.988095238095
2505,KK Nagar,1927.0,3.0,2.0,134.84,6997.4052932018685
2506,KK Nagar,2174.0,3.0,2.0,171.45,7886.384544618215
2507,KK Nagar,2242.0,4.0,2.0,138.93,6196.699375557538
2508,KK Nagar,1437.0,2.0,1.0,90.6,6304.801670146137
2509,KK Nagar,2166.0,3.0,2.0,125.93,5813.942751615882
2510,KK Nagar,1831.0,3.0,2.0,110.35,6026.761332605134
2511,KK Nagar,2372.0,4.0,2.0,142.72,6016.863406408094
2512,KK Nagar,1810.0,3.0,2.0,109.41,6044.751381215469
2513,KK Nagar,1365.0,2.0,1.0,98.93,7247.619047619048
2514,KK Nagar,1489.0,2.0,1.0,87.29,5862.323707186031
2515,KK Nagar,1376.0,2.0,1.0,99.04,7197.674418604651
2516,KK Nagar,1337.0,2.0,1.0,97.86,7319.371727748691
2517,KK Nagar,1310.0,1.0,1.0,91.85,7011.4503816793895
2518,KK Nagar,1408.0,2.0,1.0,85.52,6073.863636363636
2519,KK Nagar,2120.0,3.0,2.0,121.77,5743.867924528302
2520,KK Nagar,2356.0,4.0,2.0,134.38,5703.7351443123935
2521,KK Nagar,2183.0,3.0,2.0,121.07,5546.037562986716
2522,KK Nagar,2199.0,3.0,2.0,172.54,7846.293769895407
2523,KK Nagar,1905.0,3.0,2.0,123.71,6493.963254593175
2524,KK Nagar,1356.0,2.0,1.0,87.02,6417.40412979351
2525,KK Nagar,1507.0,2.0,1.0,96.22,6384.870603848706
2526,KK Nagar,1995.0,3.0,2.0,120.64,6047.117794486216
2527,KK Nagar,2053.0,3.0,2.0,112.86,5497.320993667803
2528,KK Nagar,2331.0,4.0,2.0,128.26,5502.359502359503
2529,KK Nagar,2483.0,4.0,2.0,138.68,5585.1792186870725
2530,KK Nagar,1477.0,2.0,1.0,100.29,6790.11509817197
2531,KK Nagar,2218.0,3.0,2.0,179.61,8097.8358881875565
2532,KK Nagar,1817.0,3.0,2.0,116.42,6407.264722069345
2533,KK Nagar,1931.0,3.0,2.0,154.89,8021.232522009321
2534,KK Nagar,1721.0,2.0,1.0,106.68,6198.7216734456715
2535,KK Nagar,1578.0,2.0,1.0,104.33,6611.533586818758
2536,KK Nagar,2258.0,4.0,2.0,143.74,6365.810451727192
2537,KK Nagar,2358.0,4.0,2.0,142.74,6053.435114503817
2538,KK Nagar,2375.0,4.0,2.0,190.41,8017.263157894737
2539,KK Nagar,2395.0,4.0,2.0,132.65,5538.622129436326
2540,KK Nagar,1825.0,3.0,2.0,113.62,6225.753424657534
2541,KK Nagar,1479.0,2.0,1.0,92.99,6287.35632183908
2542,KK Nagar,1646.0,2.0,1.0,95.83,5821.992709599028
2543,KK Nagar,1416.0,2.0,1.0,84.46,5964.689265536723
2544,KK Nagar,1874.0,3.0,2.0,106.08,5660.618996798293
2545,KK Nagar,1307.0,1.0,1.0,83.58,6394.797245600612
2546,KK Nagar,1470.0,2.0,1.0,107.09,7285.034013605442
2547,KK Nagar,1326.0,1.0,1.0,102.6,7737.556561085973
2548,KK Nagar,1605.0,2.0,1.0,103.06,6421.183800623053
2549,KK Nagar,1400.0,2.0,1.0,91.5,6535.714285714285
2550,KK Nagar,2035.0,3.0,2.0,119.0,5847.665847665848
2551,KK Nagar,1689.0,2.0,1.0,112.18,6641.799881586738
2552,KK Nagar,2318.0,4.0,2.0,186.9,8062.985332182916
2553,KK Nagar,2481.0,4.0,2.0,136.39,5497.380088673921
2554,KK Nagar,2263.0,4.0,2.0,123.37,5451.612903225807
2555,KK Nagar,2100.0,3.0,2.0,171.02,8143.809523809524
2556,KK Nagar,2430.0,4.0,2.0,185.54,7635.390946502058
2557,KK Nagar,2078.0,3.0,2.0,121.43,5843.599615014437
2558,KK Nagar,2240.0,4.0,2.0,124.36,5551.785714285715
2559,KK Nagar,2438.0,4.0,2.0,193.69,7944.626743232157
2560,KK Nagar,2049.0,3.0,2.0,152.48,7441.67886774036
2561,KK Nagar,2317.0,4.0,2.0,128.71,5555.02805351748
2562,KK Nagar,2101.0,3.0,2.0,116.42,5541.170871013803
2563,KK Nagar,2158.0,3.0,2.0,169.19,7840.129749768304
2564,KK Nagar,1536.0,2.0,1.0,107.06,6970.052083333333
2565,KK Nagar,1707.0,2.0,1.0,111.88,6554.18863503222
2566,KK Nagar,1351.0,2.0,1.0,92.84,6871.946706143597
2567,KK Nagar,1956.0,3.0,2.0,116.34,5947.852760736197
2568,KK Nagar,1830.0,3.0,2.0,109.16,5965.027322404371
2569,KK Nagar,1419.0,2.0,1.0,89.76,6325.581395348837
2570,KK Nagar,1512.0,2.0,1.0,108.32,7164.021164021164
2571,KK Nagar,1751.0,2.0,1.0,106.6,6087.949743003997
2572,KK Nagar,1600.0,2.0,1.0,109.42,6838.75
2573,KK Nagar,1333.0,2.0,1.0,107.08,8033.008252063016
2574,KK Nagar,1564.0,2.0,1.0,94.97,6072.2506393861895
2575,KK Nagar,1366.0,2.0,1.0,75.75,5545.387994143484
2576,KK Nagar,1622.0,2.0,1.0,127.64,7869.297163995067
2577,KK Nagar,2364.0,4.0,2.0,185.44,7844.331641285956
2578,KK Nagar,2333.0,4.0,2.0,144.17,6179.597085297899
2579,KK Nagar,1429.0,2.0,1.0,88.77,6212.036389083275
2580,KK Nagar,1324.0,1.0,1.0,91.88,6939.577039274925
2581,KK Nagar,2053.0,3.0,2.0,120.34,5861.665854846566
2582,KK Nagar,2074.0,3.0,2.0,117.4,5660.559305689489
2583,KK Nagar,2327.0,4.0,2.0,186.11,7997.851310700473
2584,KK Nagar,1303.0,1.0,1.0,93.56,7180.353031465848
2585,KK Nagar,1973.0,3.0,2.0,127.81,6477.95235681703
2586,KK Nagar,2447.0,4.0,2.0,135.73,5546.791990192071
2587,KK Nagar,2276.0,4.0,2.0,174.27,7656.854130052724
2588,KK Nagar,2219.0,3.0,2.0,123.82,5579.99098693105
2589,KK Nagar,2215.0,3.0,2.0,178.12,8041.534988713318
2590,KK Nagar,2432.0,4.0,2.0,138.5,5694.901315789473
2591,KK Nagar,1721.0,2.0,1.0,107.29,6234.1661824520625
2592,KK Nagar,1941.0,3.0,2.0,120.45,6205.564142194745
2593,KK Nagar,1478.0,2.0,1.0,101.2,6847.090663058187
2594,KK Nagar,2432.0,4.0,2.0,139.02,5716.2828947368425
2595,KK Nagar,2156.0,3.0,2.0,125.59,5825.139146567718
2596,KK Nagar,2004.0,3.0,2.0,120.75,6025.449101796407
2597,KK Nagar,2042.0,3.0,2.0,123.87,6066.111655239961
2598,KK Nagar,2439.0,4.0,2.0,137.75,5647.806478064781
2599,KK Nagar,1409.0,2.0,1.0,85.46,6065.294535131299
2600,KK Nagar,1567.0,2.0,1.0,103.89,6629.865985960434
2601,KK Nagar,1503.0,2.0,1.0,107.91,7179.640718562874
2602,KK Nagar,1404.0,2.0,1.0,103.35,7361.111111111111
2603,KK Nagar,1337.0,2.0,1.0,93.9,7023.186237845924
2604,KK Nagar,2178.0,3.0,2.0,172.68,7928.3746556473825
2605,KK Nagar,2496.0,4.0,2.0,202.31,8105.36858974359
2606,KK Nagar,1931.0,3.0,2.0,107.7,5577.421025375453
2607,KK Nagar,2458.0,4.0,2.0,187.63,7633.441822620016
2608,KK Nagar,1966.0,3.0,2.0,123.84,6299.084435401831
2609,KK Nagar,1862.0,3.0,2.0,150.88,8103.114930182599
2610,KK Nagar,2369.0,4.0,2.0,132.5,5593.0772477838755
2611,KK Nagar,2187.0,3.0,2.0,177.36,8109.739368998628
2612,KK Nagar,2011.0,3.0,2.0,129.15,6422.178020885131
2613,KK Nagar,1696.0,2.0,1.0,97.19,5730.542452830188
2614,KK Nagar,1961.0,3.0,2.0,126.17,6433.962264150943
2615,KK Nagar,2298.0,4.0,2.0,126.31,5496.5187119234115
2616,KK Nagar,1609.0,2.0,1.0,113.11,7029.83219390926
2617,KK Nagar,2251.0,4.0,2.0,129.92,5771.65704131497
2618,KK Nagar,2497.0,4.0,2.0,143.68,5754.104925911093
2619,KK Nagar,1358.0,2.0,1.0,93.24,6865.979381443299
2620,KK Nagar,2236.0,4.0,2.0,127.34,5694.991055456172
2621,KK Nagar,2113.0,3.0,2.0,161.29,7633.222905821108
2622,KK Nagar,1795.0,3.0,2.0,115.11,6412.813370473537
2623,KK Nagar,1605.0,2.0,1.0,109.18,6802.492211838006
2624,KK Nagar,1550.0,2.0,1.0,90.84,5860.645161290323
2625,KK Nagar,1759.0,2.0,1.0,103.93,5908.470722001137
2626,KK Nagar,1678.0,2.0,1.0,132.39,7889.749702026221
2627,KK Nagar,1418.0,2.0,1.0,93.55,6597.320169252468
2628,KK Nagar,1582.0,2.0,1.0,98.67,6237.041719342605
2629,KK Nagar,2346.0,4.0,2.0,128.14,5462.063086104006
2630,KK Nagar,1633.0,2.0,1.0,97.52,5971.830985915493
2631,KK Nagar,1471.0,2.0,1.0,113.51,7716.519374575119
2632,KK Nagar,1505.0,2.0,1.0,100.06,6648.504983388704
2633,KK Nagar,1911.0,3.0,2.0,105.74,5533.228676085819
2634,KK Nagar,2339.0,4.0,2.0,188.3,8050.448909790509
2635,KK Nagar,2352.0,4.0,2.0,144.05,6124.574829931974
2636,KK Nagar,2193.0,3.0,2.0,134.92,6152.302781577747
2637,KK Nagar,1361.0,2.0,1.0,106.38,7816.311535635562
2638,KK Nagar,1934.0,3.0,2.0,109.16,5644.260599793175
2639,KK Nagar,2047.0,3.0,2.0,124.02,6058.622374206156
2640,KK Nagar,1335.0,2.0,1.0,90.2,6756.554307116105
2641,KK Nagar,2218.0,3.0,2.0,127.31,5739.855725879171
2642,KK Nagar,1696.0,2.0,1.0,93.04,5485.8490566037735
2643,KK Nagar,1414.0,2.0,1.0,103.32,7306.930693069307
2644,KK Nagar,2065.0,3.0,2.0,130.33,6311.380145278451
2645,KK Nagar,1736.0,2.0,1.0,106.22,6118.6635944700465
2646,KK Nagar,2016.0,3.0,2.0,113.75,5642.361111111111
2647,KK Nagar,2289.0,4.0,2.0,185.77,8115.771079073831
2648,KK Nagar,1452.0,2.0,1.0,103.78,7147.382920110193
2649,KK Nagar,2258.0,4.0,2.0,173.46,7682.019486271036
2650,KK Nagar,1868.0,3.0,2.0,120.44,6447.537473233405
2651,KK Nagar,2122.0,3.0,2.0,171.56,8084.825636192271
2652,KK Nagar,2363.0,4.0,2.0,184.57,7810.833685992383
2653,KK Nagar,1639.0,2.0,1.0,110.97,6770.591824283099
2654,KK Nagar,2205.0,3.0,2.0,164.73,7470.748299319727
2655,KK Nagar,1724.0,2.0,1.0,97.75,5669.953596287703
2656,KK Nagar,2470.0,4.0,2.0,197.53,7997.165991902834
2657,KK Nagar,1858.0,3.0,2.0,114.44,6159.311087190527
2658,KK Nagar,2202.0,3.0,2.0,161.53,7335.603996366939
2659,KK Nagar,2366.0,4.0,2.0,127.63,5394.336432797972
2660,KK Nagar,2172.0,3.0,2.0,130.27,5997.697974217312
2661,KK Nagar,2451.0,4.0,2.0,198.08,8081.599347205222
2662,KK Nagar,2403.0,4.0,2.0,184.84,7692.051602163961
2663,KK Nagar,1834.0,3.0,2.0,108.93,5939.476553980371
2664,KK Nagar,1508.0,2.0,1.0,111.64,7403.183023872679
2665,KK Nagar,1325.0,1.0,1.0,86.77,6548.679245283019
2666,KK Nagar,2491.0,4.0,2.0,200.16,8035.327177840225
2667,KK Nagar,1583.0,2.0,1.0,95.88,6056.854074542009
2668,KK Nagar,1337.0,2.0,1.0,87.55,6548.242333582648
2669,KK Nagar,1933.0,3.0,2.0,117.41,6073.978272115882
2670,KK Nagar,2335.0,4.0,2.0,187.58,8033.404710920771
2671,KK Nagar,2289.0,4.0,2.0,129.65,5664.045434687637
2672,KK Nagar,1402.0,2.0,1.0,109.6,7817.403708987161
2673,KK Nagar,1632.0,2.0,1.0,92.08,5642.156862745098
2674,KK Nagar,2428.0,4.0,2.0,186.58,7684.514003294893
2675,KK Nagar,1540.0,2.0,1.0,85.21,5533.116883116883
2676,KK Nagar,2453.0,4.0,2.0,138.67,5653.077863840195
2677,KK Nagar,2284.0,4.0,2.0,183.53,8035.464098073555
2678,KK Nagar,1410.0,2.0,1.0,98.23,6966.666666666667
2679,KK Nagar,2454.0,4.0,2.0,198.25,8078.647106764466
2680,KK Nagar,1879.0,3.0,2.0,114.45,6091.005854177754
2681,KK Nagar,2423.0,4.0,2.0,196.22,8098.225340487
2682,KK Nagar,1990.0,3.0,2.0,117.81,5920.100502512563
2683,KK Nagar,1445.0,2.0,1.0,96.95,6709.342560553633
2684,KK Nagar,1689.0,2.0,1.0,98.97,5859.68028419183
2685,KK Nagar,1974.0,3.0,2.0,159.83,8096.757852077002
2686,KK Nagar,2178.0,3.0,2.0,168.03,7714.876033057852
2687,KK Nagar,1755.0,2.0,1.0,96.36,5490.598290598291
2688,KK Nagar,1954.0,3.0,2.0,123.73,6332.139201637667
2689,KK Nagar,1562.0,2.0,1.0,114.87,7354.033290653009
2690,KK Nagar,2351.0,4.0,2.0,185.15,7875.372182050191
2691,KK Nagar,2370.0,4.0,2.0,188.94,7972.151898734177
2692,KK Nagar,1740.0,2.0,1.0,97.26,5589.6551724137935
2693,KK Nagar,1897.0,3.0,2.0,103.7,5466.526093832367
2694,KK Nagar,2310.0,4.0,2.0,129.87,5622.077922077922
2695,KK Nagar,2014.0,3.0,2.0,124.59,6186.196623634558
2696,KK Nagar,2254.0,4.0,2.0,128.63,5706.743566992014
2697,KK Nagar,1413.0,2.0,1.0,94.72,6703.4677990092005
2698,KK Nagar,1551.0,2.0,1.0,96.42,6216.634429400387
2699,KK Nagar,1601.0,2.0,1.0,102.32,6391.005621486571
2700,KK Nagar,1606.0,2.0,1.0,92.61,5766.500622665007
2701,KK Nagar,1818.0,3.0,2.0,101.34,5574.257425742574
2702,KK Nagar,2398.0,4.0,2.0,141.8,5913.261050875731
2703,KK Nagar,2271.0,4.0,2.0,126.74,5580.801409070894
2704,KK Nagar,1399.0,2.0,1.0,94.07,6724.0886347391
2705,KK Nagar,1934.0,3.0,2.0,112.74,5829.369183040331
2706,KK Nagar,1960.0,3.0,2.0,110.96,5661.224489795918
2707,KK Nagar,2051.0,3.0,2.0,114.38,5576.791808873721
2708,KK Nagar,2456.0,4.0,2.0,141.55,5763.436482084691
2709,Karapakkam,1004.0,1.0,1.0,76.0,7569.721115537848
2710,Karapakkam,1226.0,1.0,1.0,74.06,6040.783034257749
2711,Karapakkam,1639.0,2.0,2.0,86.56,5281.269066503965
2712,Karapakkam,1301.0,1.0,1.0,79.4,6102.997694081477
2713,Karapakkam,931.0,1.0,1.0,69.44,7458.646616541353
2714,Karapakkam,1290.0,1.0,1.0,77.45,6003.875968992248
2715,Karapakkam,1412.0,2.0,2.0,83.79,5934.135977337111
2716,Karapakkam,940.0,1.0,1.0,58.58,6231.914893617021
2717,Karapakkam,545.0,1.0,1.0,38.54,7071.559633027523
2718,Karapakkam,1249.0,1.0,1.0,85.95,6881.505204163331
2719,Karapakkam,1469.0,2.0,2.0,94.81,6454.050374404356
2720,Karapakkam,1691.0,2.0,2.0,93.99,5558.249556475458
2721,Karapakkam,1236.0,1.0,1.0,88.06,7124.595469255663
2722,Karapakkam,1378.0,2.0,2.0,99.18,7197.387518142235
2723,Karapakkam,1693.0,2.0,2.0,128.01,7561.134081512108
2724,Karapakkam,1401.0,2.0,2.0,99.65,7112.7765881513205
2725,Karapakkam,1470.0,2.0,2.0,72.07,4902.7210884353735
2726,Karapakkam,1586.0,2.0,2.0,143.16,9026.481715006305
2727,Karapakkam,926.0,1.0,1.0,68.77,7426.565874730021
2728,Karapakkam,1344.0,2.0,2.0,108.1,8043.1547619047615
2729,Karapakkam,1190.0,1.0,1.0,79.68,6695.798319327732
2730,Karapakkam,1481.0,2.0,2.0,99.02,6686.022957461175
2731,Karapakkam,857.0,1.0,1.0,49.28,5750.291715285881
2732,Karapakkam,1055.0,1.0,1.0,73.15,6933.649289099527
2733,Karapakkam,613.0,1.0,1.0,51.44,8391.517128874388
2734,Karapakkam,1489.0,2.0,2.0,80.07,5377.434519811954
2735,Karapakkam,1627.0,2.0,2.0,90.71,5575.291948371236
2736,Karapakkam,1578.0,2.0,2.0,95.32,6040.557667934094
2737,Karapakkam,662.0,1.0,1.0,43.56,6580.060422960725
2738,Karapakkam,839.0,1.0,1.0,41.0,4886.769964243146
2739,Karapakkam,1244.0,1.0,1.0,79.53,6393.086816720257
2740,Karapakkam,624.0,1.0,1.0,43.96,7044.871794871795
2741,Karapakkam,808.0,1.0,1.0,47.52,5881.188118811881
2742,Karapakkam,1402.0,2.0,2.0,69.67,4969.329529243937
2743,Karapakkam,785.0,1.0,1.0,57.53,7328.662420382166
2744,Karapakkam,1678.0,2.0,2.0,118.83,7081.644815256257
2745,Karapakkam,1160.0,1.0,1.0,88.86,7660.3448275862065
2746,Karapakkam,1476.0,2.0,2.0,115.36,7815.718157181572
2747,Karapakkam,1059.0,1.0,1.0,78.49,7411.709159584513
2748,Karapakkam,557.0,1.0,1.0,47.1,8456.014362657092
2749,Karapakkam,1342.0,2.0,2.0,95.94,7149.031296572281
2750,Karapakkam,1567.0,2.0,2.0,77.26,4930.440331844289
2751,Karapakkam,1188.0,1.0,1.0,98.2,8265.993265993266
2752,Karapakkam,785.0,1.0,1.0,58.53,7456.050955414013
2753,Karapakkam,1171.0,1.0,1.0,61.03,5211.784799316823
2754,Karapakkam,971.0,1.0,1.0,65.31,6726.05561277034
2755,Karapakkam,1657.0,2.0,2.0,101.47,6123.717561858781
2756,Karapakkam,1062.0,1.0,1.0,53.36,5024.482109227872
2757,Karapakkam,985.0,1.0,1.0,74.47,7560.406091370558
2758,Karapakkam,1623.0,2.0,2.0,116.58,7182.994454713494
2759,Karapakkam,1575.0,2.0,2.0,98.94,6281.9047619047615
2760,Karapakkam,1502.0,2.0,2.0,82.15,5469.374167776299
2761,Karapakkam,1435.0,2.0,2.0,97.53,6796.515679442508
2762,Karapakkam,1332.0,1.0,1.0,82.62,6202.7027027027025
2763,Karapakkam,1353.0,2.0,2.0,85.74,6337.028824833703
2764,Karapakkam,904.0,1.0,1.0,68.63,7591.814159292036
2765,Karapakkam,626.0,1.0,1.0,50.73,8103.833865814697
2766,Karapakkam,1449.0,2.0,2.0,88.62,6115.942028985507
2767,Karapakkam,1154.0,1.0,1.0,78.8,6828.42287694974
2768,Karapakkam,1613.0,2.0,2.0,101.7,6305.021698698078
2769,Karapakkam,1299.0,1.0,1.0,93.38,7188.606620477291
2770,Karapakkam,849.0,1.0,1.0,56.69,6677.267373380448
2771,Karapakkam,1320.0,1.0,1.0,110.72,8387.878787878788
2772,Karapakkam,1150.0,1.0,1.0,69.82,6071.304347826086
2773,Karapakkam,1668.0,2.0,2.0,136.5,8183.453237410072
2774,Karapakkam,672.0,1.0,1.0,58.05,8638.392857142857
2775,Karapakkam,1631.0,2.0,2.0,93.14,5710.606989576947
2776,Karapakkam,1159.0,1.0,1.0,61.5,5306.298533218292
2777,Karapakkam,1057.0,1.0,1.0,87.88,8314.096499526962
2778,Karapakkam,841.0,1.0,1.0,62.66,7450.653983353151
2779,Karapakkam,984.0,1.0,1.0,53.41,5427.845528455285
2780,Karapakkam,1662.0,2.0,2.0,128.26,7717.208182912154
2781,Karapakkam,1122.0,1.0,1.0,68.89,6139.928698752228
2782,Karapakkam,749.0,1.0,1.0,52.86,7057.409879839786
2783,Karapakkam,1370.0,2.0,2.0,91.25,6660.58394160584
2784,Karapakkam,1095.0,1.0,1.0,54.72,4997.260273972603
2785,Karapakkam,1332.0,1.0,1.0,112.36,8435.435435435435
2786,Karapakkam,593.0,1.0,1.0,48.63,8200.674536256323
2787,Karapakkam,1105.0,1.0,1.0,75.11,6797.285067873303
2788,Karapakkam,542.0,1.0,1.0,30.14,5560.885608856089
2789,Karapakkam,1608.0,2.0,2.0,92.44,5748.756218905472
2790,Karapakkam,787.0,1.0,1.0,52.57,6679.796696315121
2791,Karapakkam,973.0,1.0,1.0,68.79,7069.8869475847905
2792,Karapakkam,888.0,1.0,1.0,64.28,7238.738738738739
2793,Karapakkam,1124.0,1.0,1.0,78.27,6963.523131672598
2794,Karapakkam,943.0,1.0,1.0,57.96,6146.341463414634
2795,Karapakkam,1352.0,2.0,2.0,109.37,8089.497041420118
2796,Karapakkam,1245.0,1.0,1.0,78.3,6289.156626506024
2797,Karapakkam,693.0,1.0,1.0,46.8,6753.2467532467535
2798,Karapakkam,768.0,1.0,1.0,48.55,6321.614583333333
